year,agency_code,pct_eds,pct_eds_masking
2017,460LEA,74.4,
2017,470310,51.9,
2017,470312,69.5,
2017,470316,70.8,
2017,470320,67.6,
2017,470328,76.2,
2017,470330,89.1,
2017,470332,64.5,
2017,470336,79.5,
2017,470340,32.5,
2017,470342,78.9,
2017,470346,78.0,
2017,470441,73.3,
2017,470442,61.3,
2017,470443,51.8,
2017,470LEA,65.9,
2017,480306,62.9,
2017,480316,25.8,
2017,480318,62.9,
2017,480LEA,51.7,
2017,490308,14.0,
2017,490310,5.0,2
2017,490312,64.1,
2017,490316,41.1,
2017,490318,24.2,
2017,490319,74.6,
2017,490320,35.0,
2017,490324,47.7,
2017,490326,67.7,
2017,490327,70.2,
2017,490332,62.4,
2017,490335,8.9,
2017,490336,16.9,
2017,490337,18.3,
2017,490338,24.3,
2017,490342,71.2,
2017,490344,5.0,2
2017,490345,85.2,
2017,490346,44.6,
2017,490347,24.3,
2017,490348,69.2,
2017,490349,54.1,
2017,490350,82.6,
2017,490352,87.1,
2017,490354,60.0,
2017,490355,38.8,
2017,490356,52.0,
2017,490360,44.2,
2017,490362,24.5,
2017,490363,79.4,
2017,490364,50.6,
2017,490366,54.8,
2017,490368,63.9,
2017,490380,51.8,
2017,490384,64.8,
2017,490390,8.1,
2017,490LEA,42.5,
2017,491303,41.1,
2017,491305,,3
2017,491306,39.2,
2017,491308,36.1,
2017,491312,29.5,
2017,491316,51.2,
2017,491318,19.8,
2017,491320,60.1,
2017,491LEA,37.1,
2017,49B000,25.2,
2017,49D000,81.8,
2017,49E000,5.0,2
2017,49F000,9.2,
2017,49G000,36.4,
2017,500302,26.8,
2017,500304,64.7,
2017,500314,58.5,
2017,500316,50.8,
2017,500323,44.6,
2017,500324,65.5,
2017,500332,60.5,
2017,500337,45.8,
2017,500340,44.4,
2017,500LEA,53.1,
2017,50A000,13.9,
2017,510308,69.7,
2017,510310,64.8,
2017,510324,31.9,
2017,510325,50.0,
2017,510326,46.0,
2017,510327,25.7,
2017,510328,29.7,
2017,510329,26.7,
2017,510330,61.5,
2017,510332,65.9,
2017,510333,23.7,
2017,510334,38.1,
2017,510336,30.6,
2017,510340,66.4,
2017,510342,59.5,
2017,510343,74.3,
2017,510344,62.1,
2017,510356,66.7,
2017,510357,17.1,
2017,510358,44.9,
2017,510359,38.5,
2017,510360,57.6,
2017,510364,34.1,
2017,510367,41.7,
2017,510368,48.9,
2017,510372,61.4,
2017,510373,19.7,
2017,510374,56.5,
2017,510376,53.3,
2017,510377,22.6,
2017,510378,22.0,
2017,510379,26.0,
2017,510380,73.0,
2017,510381,95.0,1
2017,510388,91.2,
2017,510390,90.7,
2017,510396,92.2,
2017,510397,80.6,
2017,510399,71.7,
2017,510402,49.7,
2017,510404,80.6,
2017,510406,30.8,
2017,510408,78.5,
2017,510410,38.6,
2017,510412,40.6,
2017,510414,27.3,
2017,510LEA,46.3,
2017,51A000,20.5,
2017,520304,64.9,
2017,520308,62.0,
2017,520320,61.2,
2017,520324,63.9,
2017,520328,63.9,
2017,520336,71.7,
2017,520LEA,64.6,
2017,530302,75.5,
2017,530306,91.5,
2017,530308,76.0,
2017,530312,83.1,
2017,530314,67.4,
2017,530316,59.3,
2017,530320,80.6,
2017,530335,55.4,
2017,530336,58.2,
2017,530340,85.4,
2017,530341,72.1,
2017,530343,61.7,
2017,530346,43.0,
2017,530354,70.2,
2017,530356,66.7,
2017,530358,91.0,
2017,530LEA,68.6,
2017,540304,52.6,
2017,540308,68.9,
2017,540312,63.8,
2017,540315,81.4,
2017,540316,77.9,
2017,540317,49.8,
2017,540318,75.8,
2017,540320,68.6,
2017,540324,54.8,
2017,540325,95.0,1
2017,540326,79.3,
2017,540328,65.4,
2017,540330,88.1,
2017,540336,49.2,
2017,540338,94.2,
2017,540340,53.4,
2017,540344,59.6,
2017,540LEA,68.0,
2017,54A000,95.0,1
2017,550308,76.3,
2017,550312,67.9,
2017,550314,27.7,
2017,550316,78.1,
2017,550320,27.3,
2017,550322,32.7,
2017,550324,79.1,
2017,550328,52.7,
2017,550330,,3
2017,550332,62.2,
2017,550334,74.1,
2017,550336,71.9,
2017,550340,64.6,
2017,550342,58.7,
2017,550344,25.5,
2017,550348,38.8,
2017,550349,43.0,
2017,550350,26.8,
2017,550356,17.6,
2017,550360,52.7,
2017,550362,24.7,
2017,550364,51.6,
2017,550368,53.5,
2017,550372,54.9,
2017,550LEA,45.5,
2017,55A000,17.5,
2017,560304,58.8,
2017,560316,64.4,
2017,560320,53.0,
2017,560324,51.1,
2017,560328,66.2,
2017,560329,42.5,
2017,560330,63.1,
2017,560331,66.8,
2017,560332,65.4,
2017,560338,69.3,
2017,560350,70.1,
2017,560LEA,61.0,
2017,570306,59.7,
2017,570312,79.5,
2017,570317,32.4,
2017,570318,48.6,
2017,570319,59.4,
2017,570320,53.8,
2017,570LEA,54.3,
2017,580308,64.9,
2017,580312,64.1,
2017,580316,70.1,
2017,580320,66.7,
2017,580324,43.5,
2017,580344,57.3,
2017,580350,66.2,
2017,580356,39.9,
2017,580368,43.8,
2017,580372,58.1,
2017,580LEA,56.9,
2017,58B000,6.9,
2017,590306,95.0,1
2017,590310,95.0,1
2017,590316,95.0,1
2017,590320,95.0,1
2017,590328,40.2,
2017,590330,55.2,
2017,590332,95.0,1
2017,590336,95.0,1
2017,590340,95.0,1
2017,590344,95.0,1
2017,590352,95.0,1
2017,590356,95.0,1
2017,590393,95.0,1
2017,590LEA,85.8,
2017,600300,68.2,
2017,600301,60.0,
2017,600302,9.6,
2017,600305,49.2,
2017,600308,79.5,
2017,600311,82.2,
2017,600312,14.8,
2017,600313,18.2,
2017,600314,23.6,
2017,600316,48.4,
2017,600317,63.4,
2017,600318,60.2,
2017,600319,59.6,
2017,600322,13.7,
2017,600328,25.4,
2017,600329,69.5,
2017,600333,35.2,
2017,600334,32.1,
2017,600335,88.0,
2017,600336,15.5,
2017,600338,56.6,
2017,600341,61.9,
2017,600344,53.8,
2017,600345,15.5,
2017,600346,28.2,
2017,600349,36.8,
2017,600351,52.9,
2017,600352,61.3,
2017,600353,23.7,
2017,600357,15.3,
2017,600361,42.8,
2017,600362,52.8,
2017,600364,53.7,
2017,600365,74.1,
2017,600367,21.3,
2017,600368,57.5,
2017,600369,52.9,
2017,600374,87.8,
2017,600377,58.7,
2017,600379,25.8,
2017,600381,63.7,
2017,600382,10.2,
2017,600383,7.3,
2017,600384,53.7,
2017,600385,28.8,
2017,600386,61.7,
2017,600392,5.0,2
2017,600394,35.7,
2017,600397,56.7,
2017,600398,56.7,
2017,600399,29.4,
2017,600404,24.1,
2017,600405,60.8,
2017,600406,11.2,
2017,600408,64.3,
2017,600409,51.8,
2017,600410,67.3,
2017,600411,28.6,
2017,600412,76.1,
2017,600413,24.6,
2017,600414,67.0,
2017,600415,49.7,
2017,600416,59.6,
2017,600418,42.8,
2017,600420,26.7,
2017,600422,56.5,
2017,600424,56.9,
2017,600426,54.7,
2017,600428,52.2,
2017,600429,29.2,
2017,600431,10.5,
2017,600432,55.0,
2017,600433,18.4,
2017,600434,62.4,
2017,600435,19.6,
2017,600436,66.3,
2017,600437,15.2,
2017,600438,45.3,
2017,600439,75.1,
2017,600440,55.5,
2017,600442,48.2,
2017,600443,23.4,
2017,600444,52.4,
2017,600445,47.0,
2017,600446,51.7,
2017,600447,31.4,
2017,600448,66.0,
2017,600449,24.3,
2017,600450,51.9,
2017,600451,15.6,
2017,600453,72.0,
2017,600454,46.7,
2017,600455,41.0,
2017,600457,67.1,
2017,600459,55.7,
2017,600461,62.4,
2017,600462,60.7,
2017,600463,46.1,
2017,600464,43.5,
2017,600466,28.6,
2017,600468,61.8,
2017,600471,67.0,
2017,600474,62.3,
2017,600478,57.8,
2017,600479,48.0,
2017,600480,53.8,
2017,600481,48.3,
2017,600482,40.9,
2017,600484,55.0,
2017,600485,61.3,
2017,600488,69.5,
2017,600489,84.5,
2017,600491,14.4,
2017,600492,9.4,
2017,600493,39.5,
2017,600494,58.8,
2017,600496,62.8,
2017,600497,38.6,
2017,600498,70.2,
2017,600499,31.8,
2017,600500,63.6,
2017,600501,58.5,
2017,600503,56.1,
2017,600507,5.0,2
2017,600508,9.1,
2017,600509,40.9,
2017,600512,63.7,
2017,600513,41.3,
2017,600514,60.6,
2017,600516,44.9,
2017,600517,84.0,
2017,600518,53.4,
2017,600519,83.9,
2017,600520,54.5,
2017,600521,46.2,
2017,600522,14.0,
2017,600527,52.4,
2017,600530,14.2,
2017,600532,27.4,
2017,600534,43.4,
2017,600535,44.0,
2017,600537,13.2,
2017,600538,56.0,
2017,600545,55.0,
2017,600546,68.8,
2017,600549,75.4,
2017,600550,65.9,
2017,600553,78.2,
2017,600557,21.6,
2017,600558,15.0,
2017,600562,59.2,
2017,600565,68.9,
2017,600566,45.6,
2017,600567,44.9,
2017,600571,24.4,
2017,600574,85.9,
2017,600576,69.6,
2017,600577,80.8,
2017,600579,49.9,
2017,600586,61.7,
2017,600587,58.5,
2017,600588,34.5,
2017,600589,70.7,
2017,600590,45.1,
2017,600592,47.3,
2017,600693,50.4,
2017,600694,39.8,
2017,600695,58.3,
2017,600696,63.7,
2017,600697,54.7,
2017,600LEA,45.3,
2017,60A000,60.3,
2017,60B000,95.0,1
2017,60D000,5.0,2
2017,60F000,5.0,2
2017,60G000,19.5,
2017,60I000,5.0,2
2017,60J000,12.2,
2017,60K000,30.6,
2017,60L000,95.0,1
2017,60M000,5.0,2
2017,60N000,95.0,1
2017,60P000,81.4,
2017,60Q000,44.6,
2017,60S000,9.3,
2017,60U000,62.1,
2017,60V000,78.0,
2017,60Y000,14.2,
2017,610302,54.8,
2017,610310,62.9,
2017,610320,64.1,
2017,610322,65.4,
2017,610326,58.8,
2017,610332,48.3,
2017,610334,46.9,
2017,610LEA,56.7,
2017,61J000,15.9,
2017,61K000,38.7,
2017,61L000,49.0,
2017,61M000,6.5,
2017,61N000,10.1,
2017,61P000,24.7,
2017,61Q000,12.8,
2017,61R000,35.6,
2017,620310,85.1,
2017,620312,91.0,
2017,620314,86.2,
2017,620316,73.7,
2017,620318,83.9,
2017,620324,79.1,
2017,620330,65.6,
2017,620334,76.6,
2017,620336,69.8,
2017,620339,62.9,
2017,620340,57.6,
2017,620LEA,74.7,
2017,630304,77.8,
2017,630308,83.4,
2017,630312,59.2,
2017,630316,63.3,
2017,630317,53.7,
2017,630320,89.3,
2017,630324,19.0,
2017,630328,38.8,
2017,630330,75.3,
2017,630331,30.5,
2017,630332,57.1,
2017,630336,30.8,
2017,630342,18.2,
2017,630348,87.8,
2017,630350,60.5,
2017,630352,57.6,
2017,630356,55.3,
2017,630360,32.4,
2017,630364,52.3,
2017,630368,38.4,
2017,630373,38.4,
2017,630374,22.0,
2017,630376,53.6,
2017,630LEA,43.9,
2017,63A000,20.9,
2017,63B000,23.7,
2017,640302,86.1,
2017,640304,78.6,
2017,640306,88.7,
2017,640308,63.6,
2017,640316,65.0,
2017,640320,59.9,
2017,640324,62.6,
2017,640326,88.2,
2017,640328,56.2,
2017,640329,71.4,
2017,640332,65.5,
2017,640334,81.8,
2017,640335,69.6,
2017,640336,57.1,
2017,640340,72.8,
2017,640346,64.3,
2017,640347,44.5,
2017,640348,57.7,
2017,640350,51.7,
2017,640358,60.2,
2017,640360,54.8,
2017,640361,68.7,
2017,640362,69.0,
2017,640364,62.8,
2017,640376,63.9,
2017,640384,57.1,
2017,640396,86.7,
2017,640400,23.5,
2017,640LEA,64.1,
2017,64A000,76.8,
2017,650304,48.1,
2017,650308,33.0,
2017,650309,45.8,
2017,650310,35.2,
2017,650312,90.0,
2017,650316,59.6,
2017,650323,35.3,
2017,650324,68.1,
2017,650325,44.8,
2017,650326,39.2,
2017,650327,39.4,
2017,650328,70.2,
2017,650332,56.1,
2017,650338,42.5,
2017,650339,27.0,
2017,650340,35.4,
2017,650341,42.3,
2017,650342,23.9,
2017,650343,62.6,
2017,650345,82.6,
2017,650346,67.3,
2017,650348,51.9,
2017,650350,31.6,
2017,650351,40.8,
2017,650352,43.0,
2017,650353,15.7,
2017,650354,83.6,
2017,650355,51.9,
2017,650356,17.9,
2017,650362,46.1,
2017,650364,31.1,
2017,650366,24.3,
2017,650368,79.1,
2017,650380,14.2,
2017,650384,89.6,
2017,650392,66.2,
2017,650394,43.2,
2017,650400,56.9,
2017,650404,69.7,
2017,650408,12.0,
2017,650409,89.5,
2017,650420,38.6,
2017,650LEA,42.9,
2017,65A000,11.8,
2017,65B000,61.3,
2017,65C000,72.5,
2017,65D000,8.7,
2017,65G000,70.7,
2017,660306,72.1,
2017,660308,64.7,
2017,660320,72.2,
2017,660325,59.1,
2017,660336,58.5,
2017,660360,65.3,
2017,660400,26.1,
2017,660LEA,63.8,
2017,66A000,79.5,
2017,670304,67.3,
2017,670308,66.9,
2017,670310,36.7,
2017,670312,69.3,
2017,670314,37.6,
2017,670318,41.4,
2017,670320,34.2,
2017,670321,69.2,
2017,670322,51.9,
2017,670323,66.0,
2017,670324,44.7,
2017,670325,60.5,
2017,670329,57.5,
2017,670330,55.0,
2017,670331,34.6,
2017,670332,64.0,
2017,670333,50.0,
2017,670335,50.6,
2017,670336,50.1,
2017,670337,47.2,
2017,670338,46.5,
2017,670339,50.0,
2017,670340,37.4,
2017,670341,51.3,
2017,670342,52.4,
2017,670343,51.9,
2017,670344,46.6,
2017,670345,54.7,
2017,670346,60.3,
2017,670347,41.8,
2017,670350,32.2,
2017,670351,40.2,
2017,670352,34.8,
2017,670356,48.1,
2017,670364,40.8,
2017,670LEA,48.6,
2017,67B000,79.0,
2017,680304,55.1,
2017,680308,38.7,
2017,680310,31.2,
2017,680312,67.9,
2017,680316,32.8,
2017,680324,65.7,
2017,680327,44.2,
2017,680328,48.2,
2017,680329,17.4,
2017,680330,63.7,
2017,680332,32.9,
2017,680335,73.7,
2017,680336,44.3,
2017,680LEA,42.6,
2017,681300,49.0,
2017,681304,30.3,
2017,681305,24.1,
2017,681308,21.8,
2017,681309,30.5,
2017,681310,24.9,
2017,681311,26.8,
2017,681312,27.7,
2017,681314,18.7,
2017,681316,39.9,
2017,681320,28.2,
2017,681322,26.6,
2017,681324,25.2,
2017,681326,31.5,
2017,681328,,3
2017,681330,26.6,
2017,681332,21.5,
2017,681334,34.1,
2017,681336,23.9,
2017,681338,75.0,
2017,681LEA,27.1,
2017,68A000,5.0,2
2017,68C000,5.0,2
2017,690312,47.2,
2017,690316,34.0,
2017,690320,39.9,
2017,690324,49.0,
2017,690LEA,42.2,
2017,69A000,56.1,
2017,700306,57.2,
2017,700308,65.2,
2017,700310,71.4,
2017,700314,57.7,
2017,700316,54.1,
2017,700317,53.2,
2017,700318,59.4,
2017,700319,57.6,
2017,700320,71.1,
2017,700322,65.9,
2017,700324,64.8,
2017,700328,59.0,
2017,700LEA,60.2,
2017,70A000,22.4,
2017,710312,87.9,
2017,710316,78.0,
2017,710318,72.1,
2017,710320,72.9,
2017,710321,66.2,
2017,710323,31.9,
2017,710324,87.0,
2017,710326,74.2,
2017,710327,46.3,
2017,710328,65.0,
2017,710332,79.4,
2017,710342,24.4,
2017,710344,27.0,
2017,710346,25.6,
2017,710347,25.5,
2017,710348,83.2,
2017,710LEA,51.7,
2017,720304,62.6,
2017,720312,64.3,
2017,720316,60.7,
2017,720320,62.2,
2017,720LEA,62.4,
2017,730332,33.2,
2017,730334,76.7,
2017,730340,54.0,
2017,730344,71.2,
2017,730348,24.4,
2017,730350,67.4,
2017,730352,52.7,
2017,730354,56.9,
2017,730356,61.3,
2017,730360,52.7,
2017,730368,40.8,
2017,730LEA,52.3,
2017,73A000,38.7,
2017,73B000,16.7,
2017,740302,46.6,
2017,740304,67.5,
2017,740308,62.0,
2017,740309,60.5,
2017,740310,95.0,1
2017,740320,71.6,
2017,740324,80.7,
2017,740330,59.1,
2017,740332,37.4,
2017,740333,31.9,
2017,740334,95.0,1
2017,740336,63.7,
2017,740337,67.2,
2017,740338,78.0,
2017,740340,69.7,
2017,740344,64.2,
2017,740352,82.3,
2017,740358,62.9,
2017,740360,74.8,
2017,740362,28.4,
2017,740366,51.6,
2017,740368,95.0,1
2017,740374,95.0,1
2017,740375,95.0,1
2017,740376,95.0,1
2017,740378,95.0,1
2017,740379,45.9,
2017,740380,55.3,
2017,740386,69.8,
2017,740388,49.7,
2017,740390,95.0,1
2017,740396,66.9,
2017,740400,85.1,
2017,740402,95.0,1
2017,740404,35.2,
2017,740406,40.8,
2017,740500,95.0,1
2017,740LEA,63.8,
2017,74B000,53.1,
2017,74C000,46.5,
2017,750304,36.0,
2017,750314,41.7,
2017,750317,41.5,
2017,750318,43.8,
2017,750319,59.2,
2017,750320,26.7,
2017,750328,41.9,
2017,750LEA,44.0,
2017,760304,67.4,
2017,760308,47.6,
2017,760316,69.3,
2017,760318,63.8,
2017,760320,48.7,
2017,760324,65.2,
2017,760328,57.2,
2017,760329,44.2,
2017,760330,45.3,
2017,760331,54.2,
2017,760332,67.6,
2017,760336,58.0,
2017,760338,53.2,
2017,760339,44.6,
2017,760340,73.8,
2017,760344,74.4,
2017,760348,53.2,
2017,760352,65.2,
2017,760354,40.2,
2017,760356,60.9,
2017,760357,71.3,
2017,760358,48.9,
2017,760359,66.5,
2017,760360,58.9,
2017,760364,67.7,
2017,760368,58.7,
2017,760376,62.1,
2017,760378,46.5,
2017,760380,42.1,
2017,760382,53.4,
2017,760388,34.4,
2017,760LEA,56.1,
2017,761304,65.7,
2017,761308,64.8,
2017,761312,87.8,
2017,761320,89.3,
2017,761321,80.2,
2017,761328,63.7,
2017,761332,72.2,
2017,761336,87.2,
2017,761LEA,74.0,
2017,76A000,22.9,
2017,770310,81.2,
2017,770312,67.0,
2017,770316,61.4,
2017,770318,76.0,
2017,770328,68.4,
2017,770340,64.7,
2017,770342,89.2,
2017,770344,72.7,
2017,770346,86.7,
2017,770348,62.1,
2017,770349,61.4,
2017,770351,64.8,
2017,770360,61.4,
2017,770364,79.2,
2017,770368,79.4,
2017,770370,73.6,
2017,770LEA,70.1,
2017,780320,79.6,
2017,780322,75.9,
2017,780324,75.5,
2017,780325,73.5,
2017,780326,84.6,
2017,780328,81.3,
2017,780329,81.1,
2017,780330,72.4,
2017,780331,,3
2017,780336,66.7,
2017,780340,78.1,
2017,780341,70.2,
2017,780342,63.4,
2017,780344,70.5,
2017,780352,78.2,
2017,780356,83.4,
2017,780360,68.1,
2017,780364,77.3,
2017,780368,74.6,
2017,780374,74.6,
2017,780376,78.4,
2017,780384,61.6,
2017,780385,69.8,
2017,780390,79.9,
2017,780391,64.8,
2017,780392,74.7,
2017,780393,67.5,
2017,780394,86.8,
2017,780396,82.6,
2017,780398,79.7,
2017,780400,72.0,
2017,780401,57.5,
2017,780402,78.6,
2017,780403,69.2,
2017,780407,51.5,
2017,780408,87.4,
2017,780410,71.9,
2017,780412,73.3,
2017,780416,77.9,
2017,780417,95.0,1
2017,780418,89.0,
2017,780420,65.4,
2017,780LEA,71.7,
2017,78A000,58.9,
2017,78B000,11.4,
2017,790302,29.3,
2017,790310,44.1,
2017,790314,42.1,
2017,790318,47.0,
2017,790322,51.3,
2017,790327,50.7,
2017,790330,47.8,
2017,790334,45.7,
2017,790344,42.7,
2017,790347,33.6,
2017,790350,46.3,
2017,790354,50.6,
2017,790358,55.1,
2017,790362,27.6,
2017,790366,40.3,
2017,790374,49.0,
2017,790378,32.4,
2017,790379,33.2,
2017,790380,33.9,
2017,790386,41.2,
2017,790390,58.1,
2017,790392,30.6,
2017,790394,48.0,
2017,790398,36.2,
2017,790402,39.3,
2017,790LEA,42.3,
2017,79A000,24.9,
2017,800308,58.6,
2017,800312,41.4,
2017,800314,50.8,
2017,800315,62.9,
2017,800316,40.1,
2017,800320,48.0,
2017,800324,64.4,
2017,800328,65.4,
2017,800340,44.2,
2017,800346,69.0,
2017,800347,57.7,
2017,800348,59.2,
2017,800352,54.2,
2017,800356,60.2,
2017,800358,57.9,
2017,800359,62.3,
2017,800360,53.5,
2017,800361,39.7,
2017,800362,45.3,
2017,800363,55.5,
2017,800364,51.7,
2017,800366,50.4,
2017,800368,58.5,
2017,800372,57.3,
2017,800373,59.2,
2017,800376,68.4,
2017,800377,52.7,
2017,800392,48.2,
2017,800394,59.3,
2017,800396,69.3,
2017,800398,59.4,
2017,800400,48.9,
2017,800408,51.6,
2017,800410,60.5,
2017,800412,67.8,
2017,800LEA,54.5,
2017,810324,32.9,
2017,810326,41.9,
2017,810328,58.3,
2017,810336,73.0,
2017,810340,33.4,
2017,810342,45.1,
2017,810344,51.2,
2017,810350,52.6,
2017,810360,45.6,
2017,810364,48.0,
2017,810370,46.9,
2017,810378,44.6,
2017,810384,33.0,
2017,810385,25.7,
2017,810386,55.0,
2017,810388,42.7,
2017,810396,66.2,
2017,810400,51.3,
2017,810LEA,45.8,
2017,81A000,7.5,
2017,81B000,40.2,
2017,820312,77.2,
2017,820320,50.9,
2017,820324,67.2,
2017,820340,66.1,
2017,820346,59.8,
2017,820347,56.4,
2017,820348,50.3,
2017,820349,57.8,
2017,820350,43.6,
2017,820352,34.7,
2017,820354,42.4,
2017,820364,38.6,
2017,820370,69.9,
2017,820372,66.0,
2017,820376,67.8,
2017,820384,70.4,
2017,820385,67.9,
2017,820388,61.8,
2017,820LEA,57.2,
2017,821304,66.4,
2017,821308,50.6,
2017,821316,70.1,
2017,821320,59.6,
2017,821330,63.7,
2017,821LEA,60.8,
2017,830304,67.5,
2017,830312,76.3,
2017,830316,85.5,
2017,830320,90.3,
2017,830328,68.3,
2017,830336,92.8,
2017,830343,65.5,
2017,830348,41.7,
2017,830349,65.8,
2017,830356,64.3,
2017,830360,78.1,
2017,830364,77.1,
2017,830LEA,71.0,
2017,840302,73.1,
2017,840303,77.6,
2017,840304,50.9,
2017,840308,58.2,
2017,840310,58.0,
2017,840312,46.2,
2017,840316,63.0,
2017,840320,37.1,
2017,840324,57.3,
2017,840328,46.1,
2017,840332,34.9,
2017,840336,60.3,
2017,840344,43.5,
2017,840350,34.9,
2017,840356,45.6,
2017,840358,54.9,
2017,840360,49.6,
2017,840361,43.8,
2017,840368,30.5,
2017,840370,83.3,
2017,840LEA,49.5,
2017,84B000,13.6,
2017,850304,50.2,
2017,850312,53.0,
2017,850314,43.0,
2017,850316,63.4,
2017,850320,49.4,
2017,850324,73.7,
2017,850328,65.6,
2017,850332,44.4,
2017,850336,59.6,
2017,850338,56.3,
2017,850340,65.1,
2017,850342,54.1,
2017,850348,63.1,
2017,850350,57.0,
2017,850352,41.8,
2017,850354,66.2,
2017,850356,68.6,
2017,850358,37.5,
2017,850360,37.6,
2017,850LEA,51.9,
2017,860302,72.6,
2017,860306,72.9,
2017,860308,72.6,
2017,860312,61.3,
2017,860316,42.5,
2017,860320,60.0,
2017,860324,74.0,
2017,860326,56.1,
2017,860330,68.0,
2017,860332,80.8,
2017,860336,55.2,
2017,860339,53.4,
2017,860340,52.9,
2017,860344,74.6,
2017,860348,50.8,
2017,860352,62.3,
2017,860354,61.7,
2017,860356,70.4,
2017,860360,57.1,
2017,860LEA,62.0,
2017,861304,45.6,
2017,861308,35.2,
2017,861312,42.3,
2017,861LEA,41.9,
2017,862308,66.6,
2017,862310,64.5,
2017,862312,41.1,
2017,862316,58.5,
2017,862LEA,56.4,
2017,86T000,17.8,
2017,870314,54.1,
2017,870318,59.8,
2017,870320,69.8,
2017,870324,36.6,
2017,870LEA,55.0,
2017,87A000,45.6,
2017,880304,57.9,
2017,880308,41.2,
2017,880312,55.3,
2017,880318,56.7,
2017,880320,95.0,1
2017,880324,67.8,
2017,880328,47.4,
2017,880330,60.8,
2017,880336,70.7,
2017,880LEA,55.4,
2017,88A000,46.0,
2017,890304,63.0,
2017,890306,76.0,
2017,890308,71.0,
2017,890LEA,69.8,
2017,900302,6.6,
2017,900303,5.0,2
2017,900304,90.2,
2017,900305,5.2,
2017,900306,76.1,
2017,900307,68.3,
2017,900308,77.3,
2017,900310,5.0,
2017,900311,7.4,
2017,900312,25.4,
2017,900314,89.0,
2017,900316,68.1,
2017,900318,31.2,
2017,900320,35.5,
2017,900328,7.2,
2017,900332,72.3,
2017,900334,5.0,2
2017,900336,80.9,
2017,900340,32.0,
2017,900341,42.2,
2017,900342,26.4,
2017,900343,33.8,
2017,900344,30.5,
2017,900346,37.2,
2017,900347,27.8,
2017,900348,18.4,
2017,900350,25.9,
2017,900351,93.6,
2017,900352,49.9,
2017,900353,5.0,2
2017,900354,67.6,
2017,900356,42.5,
2017,900358,31.3,
2017,900360,26.3,
2017,900362,28.7,
2017,900363,28.5,
2017,900364,64.9,
2017,900365,74.6,
2017,900366,19.1,
2017,900367,37.1,
2017,900368,29.7,
2017,900370,64.0,
2017,900372,42.1,
2017,900376,5.0,2
2017,900377,5.7,
2017,900378,5.0,2
2017,900380,13.3,
2017,900384,33.8,
2017,900388,83.8,
2017,900391,5.0,2
2017,900392,43.9,
2017,900393,5.0,2
2017,900LEA,32.5,
2017,90A000,10.0,
2017,90B000,5.9,
2017,90C000,24.2,
2017,910304,61.2,
2017,910308,69.2,
2017,910311,73.0,
2017,910314,66.9,
2017,910316,68.8,
2017,910320,70.9,
2017,910340,73.4,
2017,910346,69.7,
2017,910356,76.2,
2017,910360,75.0,
2017,910364,54.0,
2017,910368,73.3,
2017,910370,49.9,
2017,910376,76.2,
2017,910380,61.7,
2017,910382,23.6,
2017,910384,45.0,
2017,910LEA,63.3,
2017,91A000,20.6,
2017,91B000,95.0,1
2017,920302,63.8,
2017,920303,26.4,
2017,920304,43.8,
2017,920306,23.1,
2017,920307,7.5,
2017,920308,28.4,
2017,920312,18.2,
2017,920316,13.3,
2017,920317,9.2,
2017,920318,41.6,
2017,920320,58.0,
2017,920324,44.8,
2017,920325,37.8,
2017,920326,59.2,
2017,920327,30.8,
2017,920328,20.5,
2017,920329,80.0,
2017,920332,67.6,
2017,920334,26.8,
2017,920336,76.0,
2017,920340,41.2,
2017,920342,27.8,
2017,920344,29.4,
2017,920348,36.5,
2017,920352,75.1,
2017,920356,39.9,
2017,920358,19.1,
2017,920360,49.9,
2017,920362,64.6,
2017,920364,44.0,
2017,920368,32.4,
2017,920369,8.7,
2017,920370,46.5,
2017,920376,40.1,
2017,920380,48.4,
2017,920384,79.8,
2017,920386,5.0,2
2017,920388,33.3,
2017,920390,5.7,
2017,920391,7.9,
2017,920393,63.6,
2017,920394,50.0,
2017,920396,39.6,
2017,920398,43.7,
2017,920399,45.7,
2017,920400,51.0,
2017,920402,27.1,
2017,920403,81.4,
2017,920404,63.1,
2017,920408,70.4,
2017,920410,74.9,
2017,920411,58.4,
2017,920412,32.6,
2017,920413,66.0,
2017,920414,29.1,
2017,920415,82.9,
2017,920416,44.6,
2017,920417,39.6,
2017,920420,38.0,
2017,920424,44.0,
2017,920428,26.4,
2017,920436,43.6,
2017,920438,79.1,
2017,920439,6.4,
2017,920440,67.8,
2017,920441,8.2,
2017,920442,30.4,
2017,920443,5.4,
2017,920444,13.0,
2017,920445,22.4,
2017,920446,84.1,
2017,920447,15.1,
2017,920448,36.5,
2017,920449,18.6,
2017,920450,27.8,
2017,920451,34.7,
2017,920452,30.2,
2017,920453,10.0,
2017,920454,17.7,
2017,920455,12.5,
2017,920456,24.6,
2017,920457,7.9,
2017,920458,20.5,
2017,920460,46.4,
2017,920464,75.8,
2017,920466,55.0,
2017,920467,15.6,
2017,920468,22.0,
2017,920469,26.1,
2017,920470,42.6,
2017,920471,27.2,
2017,920472,32.1,
2017,920473,18.8,
2017,920474,54.6,
2017,920476,71.7,
2017,920480,62.0,
2017,920484,16.3,
2017,920488,59.7,
2017,920492,27.3,
2017,920494,20.7,
2017,920495,27.2,
2017,920496,71.6,
2017,920500,31.5,
2017,920501,6.4,
2017,920502,8.3,
